season,team_id,team_code,mlb_org_id,mlb_org
2011,430,msb,144,Atlanta Braves
2011,417,mob,109,Arizona Diamondbacks
2011,421,mon,139,Tampa Bay Rays
2011,68,son,,
2011,69,sos,,
2011,553,ten,112,Chicago Cubs
2011,38,tbs,,
2011,574,ark,108,Los Angeles Angels
2011,482,cor,117,Houston Astros
2011,540,fri,140,Texas Rangers
2011,237,mro,133,Oakland Athletics
2011,1350,nwa,118,Kansas City Royals
2011,510,san,135,San Diego Padres
2011,440,spr,138,St. Louis Cardinals
2011,64,txn,,
2011,65,txs,,
2011,40,tbt,,
2011,260,tul,115,Colorado Rockies
2011,423,bak,113,Cincinnati Reds
2011,72,caa,,
2011,504,hdm,136,Seattle Mariners
2011,401,inl,108,Los Angeles Angels
2011,103,les,135,San Diego Padres
2011,491,lnc,117,Houston Astros
2011,515,mod,115,Colorado Rockies
2011,526,rcq,119,Los Angeles Dodgers
2011,476,sjg,137,San Francisco Giants
2011,524,sto,133,Oakland Athletics
2011,41,tbr,,
2011,516,vis,109,Arizona Diamondbacks
2011,73,cra,,
2011,493,frd,110,Baltimore Orioles
2011,485,kin,114,Cleveland Indians
2011,481,lyn,144,Atlanta Braves
2011,521,myr,140,Texas Rangers
2011,436,pot,120,Washington Nationals
2011,414,sal,111,Boston Red Sox
2011,42,tbl,,
2011,426,wil,118,Kansas City Royals
2011,580,wsw,145,Chicago White Sox
2011,3390,bra,134,Pittsburgh Pirates
2011,503,bre,158,Milwaukee Brewers
2011,2730,cha,139,Tampa Bay Rays
2011,566,clr,143,Philadelphia Phillies
2011,450,dbc,112,Chicago Cubs
2011,424,dun,141,Toronto Blue Jays
2011,76,fse,,
2011,77,fsw,,
2011,509,ftm,142,Minnesota Twins
2011,479,jup,146,Miami Marlins
2011,570,lak,116,Detroit Tigers
2011,279,pbc,138,St. Louis Cardinals
2011,507,slu,121,New York Mets
2011,587,tby,147,New York Yankees
2011,43,tbf,,
2011,554,bel,142,Minnesota Twins
2011,2498,bgr,139,Tampa Bay Rays
2011,420,bur,133,Oakland Athletics
2011,492,ced,108,Los Angeles Angels
2011,500,cli,136,Seattle Mariners
2011,459,day,113,Cincinnati Reds
2011,584,ftw,135,San Diego Padres
2011,456,swm,119,Los Angeles Dodgers
2011,446,kcc,118,Kansas City Royals
2011,437,lco,114,Cleveland Indians
2011,499,lan,141,Toronto Blue Jays
2011,70,mde,,
2011,71,mdw,,
2011,443,peo,112,Chicago Cubs
2011,565,qcs,138,St. Louis Cardinals
2011,550,sou,109,Arizona Diamondbacks
2011,44,tbm,,
2011,582,wmi,116,Detroit Tigers
2011,572,wis,158,Milwaukee Brewers
2011,573,ash,115,Colorado Rockies
2011,478,aug,137,San Francisco Giants
2011,233,crd,147,New York Yankees
2011,548,del,110,Baltimore Orioles
2011,477,gbo,146,Miami Marlins
2011,428,cap,111,Boston Red Sox
2011,563,hag,120,Washington Nationals
2011,448,hic,140,Texas Rangers
2011,487,kan,145,Chicago White Sox
2011,427,lwd,143,Philadelphia Phillies
2011,495,lex,117,Houston Astros
2011,432,rom,144,Atlanta Braves
2011,74,san,,
2011,75,sas,,
2011,543,sav,121,New York Mets
2011,45,tbs,,
2011,525,wva,134,Pittsburgh Pirates
2011,488,abe,110,Baltimore Orioles
2011,458,aub,120,Washington Nationals
2011,511,bat,138,St. Louis Cardinals
2011,453,bro,121,New York Mets
2011,571,con,116,Detroit Tigers
2011,537,hvr,139,Tampa Bay Rays
2011,489,jam,146,Miami Marlins
2011,558,low,111,Boston Red Sox
2011,545,mvs,114,Cleveland Indians
2011,78,npa,,
2011,79,npn,,
2011,1174,stc,134,Pittsburgh Pirates
2011,586,sta,147,New York Yankees
2011,46,tbp,,
2011,577,trc,117,Houston Astros
2011,462,ver,133,Oakland Athletics
2011,449,wpt,143,Philadelphia Phillies
2011,480,boi,112,Chicago Cubs
2011,461,eug,135,San Diego Padres
2011,403,eve,136,Seattle Mariners
2011,578,skv,137,San Francisco Giants
2011,486,spo,140,Texas Rangers
2011,47,tbr,,
2011,460,tri,115,Colorado Rockies
2011,435,van,141,Toronto Blue Jays
2011,419,yak,109,Arizona Diamondbacks
2011,513,bil,113,Cincinnati Reds
2011,539,cas,115,Colorado Rockies
2011,581,grf,145,Chicago White Sox
2011,433,hel,158,Milwaukee Brewers
2011,444,ida,118,Kansas City Royals
2011,518,mis,109,Arizona Diamondbacks
2011,530,ogd,119,Los Angeles Dodgers
2011,519,ore,108,Los Angeles Angels
2011,50,tbp,,
2011,517,blu,141,Toronto Blue Jays
2011,557,bri,145,Chicago White Sox
2011,483,brl,118,Kansas City Royals
2011,429,dnv,144,Atlanta Braves
2011,576,eli,142,Minnesota Twins
2011,413,gvl,117,Houston Astros
2011,438,jcy,138,St. Louis Cardinals
2011,506,kpt,121,New York Mets
2011,455,pri,139,Tampa Bay Rays
2011,425,pul,136,Seattle Mariners
2011,49,tbn,,
2011,404,ang,108,Los Angeles Angels
2011,405,ath,133,Oakland Athletics
2011,406,brr,158,Milwaukee Brewers
2011,407,cub,112,Chicago Cubs
2011,1991,dia,109,Arizona Diamondbacks
2011,2690,dod,119,Los Angeles Dodgers
2011,408,gia,137,San Francisco Giants
2011,2770,cle,114,Cleveland Indians
2011,409,mrn,136,Seattle Mariners
2011,410,pdr,135,San Diego Padres
2011,411,rng,140,Texas Rangers
2011,3430,cin,113,Cincinnati Reds
2011,412,roy,118,Kansas City Royals
2011,48,tbz,,
2011,1998,ast,117,Houston Astros
2011,1390,blj,141,Toronto Blue Jays
2011,464,bra,144,Atlanta Braves
2011,1370,car,138,St. Louis Cardinals
2011,467,mrl,146,Miami Marlins
2011,468,mts,121,New York Mets
2011,466,nat,120,Washington Nationals
2011,599,ori,110,Baltimore Orioles
2011,469,phl,143,Philadelphia Phillies
2011,470,pir,134,Pittsburgh Pirates
2011,2003,ray,139,Tampa Bay Rays
2011,471,rsx,111,Boston Red Sox
2011,473,tgr,116,Detroit Tigers
2011,474,twi,142,Minnesota Twins
2011,475,yan,147,New York Yankees
2011,51,tbg,,
2011,2190,dsa,,
2011,600,dan,108,Los Angeles Angels
2011,601,das,117,Houston Astros
2011,602,dat,133,Oakland Athletics
2011,604,dbl,141,Toronto Blue Jays
2011,605,dbr,144,Atlanta Braves
2011,607,dbw,158,Milwaukee Brewers
2011,608,dca,138,St. Louis Cardinals
2011,609,dcu,112,Chicago Cubs
2011,2270,dch,112,Chicago Cubs
2011,610,ddi,109,Arizona Diamondbacks
2011,611,ddo,119,Los Angeles Dodgers
2011,615,dgi,137,San Francisco Giants
2011,616,din,114,Cleveland Indians
2011,618,dmr,136,Seattle Mariners
2011,619,dml,146,Miami Marlins
2011,620,dme,121,New York Mets
2011,2117,met,121,New York Mets
2011,2191,dsn,,
2011,1270,dwa,120,Washington Nationals
2011,621,dor,110,Baltimore Orioles
2011,622,dpa,135,San Diego Padres
2011,623,dph,143,Philadelphia Phillies
2011,624,dpi,134,Pittsburgh Pirates
2011,625,drg,140,Texas Rangers
2011,1611,ddr,139,Tampa Bay Rays
2011,626,drs,111,Boston Red Sox
2011,628,drd,113,Cincinnati Reds
2011,629,dro,115,Colorado Rockies
2011,630,dry,118,Kansas City Royals
2011,631,dti,116,Detroit Tigers
2011,632,dtw,142,Minnesota Twins
2011,633,dws,145,Chicago White Sox
2011,634,dya,147,New York Yankees
2011,635,dyn,147,New York Yankees
2011,53,tbm,,
2011,52,tbv,,
2011,656,vse,136,Seattle Mariners
2011,661,vph,143,Philadelphia Phillies
2011,662,vpi,134,Pittsburgh Pirates
2011,1590,vtb,139,Tampa Bay Rays
2011,664,vrd,113,Cincinnati Reds
2011,1592,vti,116,Detroit Tigers
2011,649,vbj,141,Toronto Blue Jays
2011,650,vbw,158,Milwaukee Brewers
2011,652,vcu,112,Chicago Cubs
2011,653,vdo,119,Los Angeles Dodgers
2011,655,vin,114,Cleveland Indians
2011,657,vfl,146,Miami Marlins
2011,654,vna,120,Washington Nationals
2011,660,vpa,135,San Diego Padres
2011,663,vrs,111,Boston Red Sox
2011,665,vro,115,Colorado Rockies
2011,666,vtw,142,Minnesota Twins
2011,1310,afe,11,Office of the Commissioner
2011,1311,afw,11,Office of the Commissioner
2011,555,mss,11,Office of the Commissioner
2011,490,per,11,Office of the Commissioner
2011,454,pdd,11,Office of the Commissioner
2011,527,srr,11,Office of the Commissioner
2011,544,sco,11,Office of the Commissioner
2011,542,sur,11,Office of the Commissioner
2011,55,tba,11,Office of the Commissioner
2011,673,mxc,11,Office of the Commissioner
2011,674,gsv,11,Office of the Commissioner
2011,675,moc,11,Office of the Commissioner
2011,676,nav,11,Office of the Commissioner
2011,677,her,11,Office of the Commissioner
2011,58,tbl,11,Office of the Commissioner
2011,678,cul,11,Office of the Commissioner
2011,679,maz,11,Office of the Commissioner
2011,680,obr,11,Office of the Commissioner
2011,692,zul,11,Office of the Commissioner
2011,697,mar,11,Office of the Commissioner
2011,693,lar,11,Office of the Commissioner
2011,694,ori,11,Office of the Commissioner
2011,695,leo,11,Office of the Commissioner
2011,696,mag,11,Office of the Commissioner
2011,698,lag,11,Office of the Commissioner
2011,699,ara,11,Office of the Commissioner
2011,56,tbv,11,Office of the Commissioner
2011,686,cag,11,Office of the Commissioner
2011,687,car,11,Office of the Commissioner
2011,688,may,11,Office of the Commissioner
2011,689,pon,11,Office of the Commissioner
2011,4087,sju,11,Office of the Commissioner
2011,59,tbp,11,Office of the Commissioner
2011,667,agu,11,Office of the Commissioner
2011,669,est,11,Office of the Commissioner
2011,670,gig,11,Office of the Commissioner
2011,671,esc,11,Office of the Commissioner
2011,672,lic,11,Office of the Commissioner
2011,668,tor,11,Office of the Commissioner
2011,4071,sec,11,Office of the Commissioner
2011,4072,thi,11,Office of the Commissioner
2011,4073,fou,11,Office of the Commissioner
2011,4064,ade,11,Office of the Commissioner
2011,4065,bri,11,Office of the Commissioner
2011,4066,can,11,Office of the Commissioner
2011,4074,lma,11,Office of the Commissioner
2011,4067,mel,11,Office of the Commissioner
2011,4068,prt,11,Office of the Commissioner
2011,4069,syd,11,Office of the Commissioner
2011,4424,aus,11,Office of the Commissioner
2011,4075,wma,11,Office of the Commissioner
2011,4076,wmi,11,Office of the Commissioner
2011,4077,wpr,11,Office of the Commissioner
2011,4425,was,11,Office of the Commissioner
2011,1191,dom,11,Office of the Commissioner
2011,1192,mex,11,Office of the Commissioner
2011,690,pur,11,Office of the Commissioner
2011,1193,ven,11,Office of the Commissioner
2011,4351,bas,11,Office of the Commissioner
2011,685,san,11,Office of the Commissioner
2011,4352,ias,11,Office of the Commissioner
2011,4353,sci,11,Office of the Commissioner
2011,4354,sco,11,Office of the Commissioner
2011,4355,sfu,11,Office of the Commissioner
2011,4357,sks,11,Office of the Commissioner
2011,2212,usa,11,Office of the Commissioner
2011,4325,wan,11,Office of the Commissioner
2011,359,afs,108,Los Angeles Angels
2011,360,arf,109,Arizona Diamondbacks
2011,383,atf,144,Atlanta Braves
2011,361,bfs,110,Baltimore Orioles
2011,362,bof,111,Boston Red Sox
2011,107,ccf,112,Chicago Cubs
2011,384,cwf,145,Chicago White Sox
2011,363,cif,113,Cincinnati Reds
2011,364,clf,114,Cleveland Indians
2011,365,cof,115,Colorado Rockies
2011,366,dfs,116,Detroit Tigers
2011,385,ffs,146,Miami Marlins
2011,367,hfs,117,Houston Astros
2011,368,kfs,118,Kansas City Royals
2011,369,lfs,119,Los Angeles Dodgers
2011,387,mfs,158,Milwaukee Brewers
2011,381,mnf,142,Minnesota Twins
2011,371,nfs,121,New York Mets
2011,386,nyf,147,New York Yankees
2011,372,ofs,133,Oakland Athletics
2011,382,pfs,143,Philadelphia Phillies
2011,373,pif,134,Pittsburgh Pirates
2011,4204,blu,,
2011,4205,gld,,
2011,374,sdf,135,San Diego Padres
2011,376,sff,137,San Francisco Giants
2011,375,sef,136,Seattle Mariners
2011,377,sfs,138,St. Louis Cardinals
2011,378,tbf,139,Tampa Bay Rays
2011,379,tef,140,Texas Rangers
2011,380,tfs,141,Toronto Blue Jays
2011,320,uft,,
2011,370,mof,120,Washington Nationals
2011,319,wft,,
2011,3250,las,108,Los Angeles Angels
2011,3251,lao,108,Los Angeles Angels
2011,3252,has,117,Houston Astros
2011,3253,hao,117,Houston Astros
2011,3254,oas,133,Oakland Athletics
2011,3255,oao,133,Oakland Athletics
2011,3256,tbs,141,Toronto Blue Jays
2011,3257,tbo,141,Toronto Blue Jays
2011,3258,abs,144,Atlanta Braves
2011,3259,abo,144,Atlanta Braves
2011,3260,mbs,158,Milwaukee Brewers
2011,3261,mbo,158,Milwaukee Brewers
2011,3262,scs,138,St. Louis Cardinals
2011,3263,sco,138,St. Louis Cardinals
2011,3264,ccs,112,Chicago Cubs
2011,3265,cco,112,Chicago Cubs
2011,3266,ads,109,Arizona Diamondbacks
2011,3267,ado,109,Arizona Diamondbacks
2011,3268,lds,119,Los Angeles Dodgers
2011,3269,ldo,119,Los Angeles Dodgers
2011,3270,sgs,137,San Francisco Giants
2011,3271,sgo,137,San Francisco Giants
2011,3272,cis,114,Cleveland Indians
2011,3273,cio,114,Cleveland Indians
2011,3274,sms,136,Seattle Mariners
2011,3275,smo,136,Seattle Mariners
2011,3276,fms,146,Miami Marlins
2011,3277,fmo,146,Miami Marlins
2011,3278,nms,121,New York Mets
2011,3279,nmo,121,New York Mets
2011,3280,wns,120,Washington Nationals
2011,3281,wno,120,Washington Nationals
2011,3282,bos,110,Baltimore Orioles
2011,3283,boo,110,Baltimore Orioles
2011,3284,sps,135,San Diego Padres
2011,3285,spo,135,San Diego Padres
2011,3286,phs,143,Philadelphia Phillies
2011,3287,pho,143,Philadelphia Phillies
2011,3288,pis,134,Pittsburgh Pirates
2011,3289,pio,134,Pittsburgh Pirates
2011,3290,tes,140,Texas Rangers
2011,3291,teo,140,Texas Rangers
2011,3292,trs,139,Tampa Bay Rays
2011,3293,tro,139,Tampa Bay Rays
2011,3294,brs,111,Boston Red Sox
2011,3295,bro,111,Boston Red Sox
2011,3296,crs,113,Cincinnati Reds
2011,3297,cro,113,Cincinnati Reds
2011,3298,cos,115,Colorado Rockies
2011,3299,coo,115,Colorado Rockies
2011,3300,kcs,118,Kansas City Royals
2011,3301,kco,118,Kansas City Royals
2011,3302,dts,116,Detroit Tigers
2011,3303,dto,116,Detroit Tigers
2011,3304,mts,142,Minnesota Twins
2011,3305,mto,142,Minnesota Twins
2011,3306,cws,145,Chicago White Sox
2011,3307,cwo,145,Chicago White Sox
2011,3308,nys,147,New York Yankees
2011,3309,nyo,147,New York Yankees
2011,1845,bri,11,Office of the Commissioner
2011,1848,cam,11,Office of the Commissioner
2011,5459,fre,11,Office of the Commissioner
2011,1889,lan,11,Office of the Commissioner
2011,5460,lib,11,Office of the Commissioner
2011,1896,lis,11,Office of the Commissioner
2011,1833,arw,11,Office of the Commissioner
2011,1956,som,11,Office of the Commissioner
2011,5433,smd,11,Office of the Commissioner
2011,2590,tbd,11,Office of the Commissioner
2011,5435,yor,11,Office of the Commissioner
2011,784,can,,
2011,878,ned,,
2011,4385,ctn,,
2011,1330,mlb,,
2011,940,usa,,
2011,2481,jpn,,
2011,2491,usa,,
2011,2494,usa,,
2011,2495,usa,,
2011,2496,usa,,
2011,2497,usa,,
2011,5160,bos,,
2011,5161,buf,,
2011,5163,car,,
2011,5170,fla,,
2011,5173,mtl,,
2011,5175,njd,,
2011,5176,nyi,,
2011,5177,nyr,,
2011,5178,ott,,
2011,5179,phi,,
2011,5180,pit,,
2011,5183,tbl,,
2011,5184,tor,,
2011,5186,wsh,,
2011,5187,wpg,,
2011,5158,ana,,
2011,5162,cgy,,
2011,5164,chi,,
2011,5165,col,,
2011,5166,cbj,,
2011,5167,dal,,
2011,5168,det,,
2011,5169,edm,,
2011,5171,lak,,
2011,5172,min,,
2011,5174,nsh,,
2011,5159,pho,,
2011,5181,sjs,,
2011,5182,stl,,
2011,5185,van,,
2011,4304,arb,,
2011,3051,cst,,
2011,4104,ccu,,
2011,228,fls,,
2011,101,fan,,
2011,4264,fpu,,
2011,4244,uos,,
2011,4245,oks,,
2011,4284,seu,,
2011,230,mac,,
2011,227,boc,,
2011,3151,cvs,,
2011,4184,cas,,
2011,4224,eve,,
2011,4164,mou,,
2011,343,neu,,
2011,4144,osb,,
2011,236,umi,,
2011,2290,umw,,
2011,3431,gvs,,
2011,3450,ker,,
2011,3924,lcc,,
2011,3904,nss,,
2011,3984,sal,,
2011,2370,wsc,,
2011,4025,ten,,
2011,4027,pri,,
2012,4614,ado,,
2012,4615,adt,,
2012,4616,adh,,
2012,159,aas,,
2012,2710,alc,,
2012,4612,awc,,
2012,110,bal,110,Baltimore Orioles
2012,111,bos,111,Boston Red Sox
2012,145,cha,145,Chicago White Sox
2012,114,cle,114,Cleveland Indians
2012,116,det,116,Detroit Tigers
2012,118,kca,118,Kansas City Royals
2012,108,ana,108,Los Angeles Angels
2012,142,min,142,Minnesota Twins
2012,147,nya,147,New York Yankees
2012,133,oak,133,Oakland Athletics
2012,136,sea,136,Seattle Mariners
2012,139,tba,139,Tampa Bay Rays
2012,140,tex,140,Texas Rangers
2012,21,zza,,
2012,141,tor,141,Toronto Blue Jays
2012,109,ari,109,Arizona Diamondbacks
2012,144,atl,144,Atlanta Braves
2012,112,chn,112,Chicago Cubs
2012,113,cin,113,Cincinnati Reds
2012,115,col,115,Colorado Rockies
2012,117,hou,117,Houston Astros
2012,119,lan,119,Los Angeles Dodgers
2012,146,mia,146,Miami Marlins
2012,158,mil,158,Milwaukee Brewers
2012,4617,ndo,,
2012,4618,ndt,,
2012,4619,ndh,,
2012,160,nas,,
2012,2711,nlc,,
2012,4613,nwc,,
2012,121,nyn,121,New York Mets
2012,143,phi,143,Philadelphia Phillies
2012,134,pit,134,Pittsburgh Pirates
2012,135,sdn,135,San Diego Padres
2012,137,sfn,137,San Francisco Giants
2012,138,sln,138,St. Louis Cardinals
2012,31,zzn,,
2012,120,was,120,Washington Nationals
2012,11,ooc,,
2012,422,buf,121,New York Mets
2012,494,chr,145,Chicago White Sox
2012,445,col,114,Cleveland Indians
2012,234,dub,139,Tampa Bay Rays
2012,431,gwi,144,Atlanta Braves
2012,484,ind,134,Pittsburgh Pirates
2012,62,ila,,
2012,1410,lhv,143,Philadelphia Phillies
2012,416,lou,113,Cincinnati Reds
2012,568,nor,110,Baltimore Orioles
2012,533,paw,111,Boston Red Sox
2012,534,roc,142,Minnesota Twins
2012,531,swb,147,New York Yankees
2012,552,syr,120,Washington Nationals
2012,35,tbi,,
2012,512,tol,116,Detroit Tigers
2012,342,alb,119,Los Angeles Dodgers
2012,551,csp,115,Colorado Rockies
2012,259,fre,137,San Francisco Giants
2012,451,iow,112,Chicago Cubs
2012,400,lvg,141,Toronto Blue Jays
2012,235,mrb,138,St. Louis Cardinals
2012,556,nas,158,Milwaukee Brewers
2012,588,noz,146,Miami Marlins
2012,238,orh,117,Houston Astros
2012,541,oma,118,Kansas City Royals
2012,63,pca,,
2012,2310,ren,109,Arizona Diamondbacks
2012,102,rre,140,Texas Rangers
2012,105,src,133,Oakland Athletics
2012,561,slc,108,Los Angeles Angels
2012,529,tac,136,Seattle Mariners
2012,36,tbp,,
2012,549,tuc,135,San Diego Padres
2012,560,mva,11,Office of the Commissioner
2012,434,rey,11,Office of the Commissioner
2012,4444,cdc,11,Office of the Commissioner
2012,532,mxo,11,Office of the Commissioner
2012,579,oax,11,Office of the Commissioner
2012,496,yuc,11,Office of the Commissioner
2012,732,mxn,,
2012,733,mxs,,
2012,442,tab,11,Office of the Commissioner
2012,520,pue,11,Office of the Commissioner
2012,1210,min,11,Office of the Commissioner
2012,523,cam,11,Office of the Commissioner
2012,528,agu,11,Office of the Commissioner
2012,536,vra,11,Office of the Commissioner
2012,502,slt,11,Office of the Commissioner
2012,562,mty,11,Office of the Commissioner
2012,569,qui,11,Office of the Commissioner
2012,37,tbm,,
2012,447,vaq,11,Office of the Commissioner
2012,402,akr,114,Cleveland Indians
2012,452,alt,134,Pittsburgh Pirates
2012,505,bin,121,New York Mets
2012,418,bow,110,Baltimore Orioles
2012,66,ele,,
2012,67,elw,,
2012,106,esw,116,Detroit Tigers
2012,547,har,120,Washington Nationals
2012,538,nbr,142,Minnesota Twins
2012,463,nhm,141,Toronto Blue Jays
2012,546,prt,111,Boston Red Sox
2012,522,rea,143,Philadelphia Phillies
2012,3410,ric,137,San Francisco Giants
2012,39,tbe,,
2012,567,tre,147,New York Yankees
2012,247,bir,145,Chicago White Sox
2012,498,cng,119,Los Angeles Dodgers
2012,559,hun,158,Milwaukee Brewers
2012,104,jac,136,Seattle Mariners
2012,564,jax,146,Miami Marlins
2012,430,msb,144,Atlanta Braves
2012,417,mob,109,Arizona Diamondbacks
2012,421,mon,139,Tampa Bay Rays
2012,4124,pen,113,Cincinnati Reds
2012,68,son,,
2012,69,sos,,
2012,553,ten,112,Chicago Cubs
2012,38,tbs,,
2012,574,ark,108,Los Angeles Angels
2012,482,cor,117,Houston Astros
2012,540,fri,140,Texas Rangers
2012,237,mro,133,Oakland Athletics
2012,1350,nwa,118,Kansas City Royals
2012,510,san,135,San Diego Padres
2012,440,spr,138,St. Louis Cardinals
2012,64,txn,,
2012,65,txs,,
2012,40,tbt,,
2012,260,tul,115,Colorado Rockies
2012,423,bak,113,Cincinnati Reds
2012,72,caa,,
2012,504,hdm,136,Seattle Mariners
2012,401,inl,108,Los Angeles Angels
2012,103,les,135,San Diego Padres
2012,491,lnc,117,Houston Astros
2012,515,mod,115,Colorado Rockies
2012,526,rcq,119,Los Angeles Dodgers
2012,476,sjg,137,San Francisco Giants
2012,524,sto,133,Oakland Athletics
2012,41,tbr,,
2012,516,vis,109,Arizona Diamondbacks
2012,73,cra,,
2012,249,cmc,114,Cleveland Indians
2012,493,frd,110,Baltimore Orioles
2012,481,lyn,144,Atlanta Braves
2012,521,myr,140,Texas Rangers
2012,436,pot,120,Washington Nationals
2012,414,sal,111,Boston Red Sox
2012,42,tbl,,
2012,426,wil,118,Kansas City Royals
2012,580,wsw,145,Chicago White Sox
2012,3390,bra,134,Pittsburgh Pirates
2012,503,bre,158,Milwaukee Brewers
2012,2730,cha,139,Tampa Bay Rays
2012,566,clr,143,Philadelphia Phillies
2012,450,dbc,112,Chicago Cubs
2012,424,dun,141,Toronto Blue Jays
2012,76,fse,,
2012,77,fss,,
2012,509,ftm,142,Minnesota Twins
2012,479,jup,146,Miami Marlins
2012,570,lak,116,Detroit Tigers
2012,279,pbc,138,St. Louis Cardinals
2012,507,slu,121,New York Mets
2012,587,tby,147,New York Yankees
2012,43,tbf,,
2012,554,bel,142,Minnesota Twins
2012,2498,bgr,139,Tampa Bay Rays
2012,420,bur,133,Oakland Athletics
2012,492,ced,108,Los Angeles Angels
2012,500,cli,136,Seattle Mariners
2012,459,day,113,Cincinnati Reds
2012,584,ftw,135,San Diego Padres
2012,456,swm,119,Los Angeles Dodgers
2012,446,kcc,118,Kansas City Royals
2012,437,lco,114,Cleveland Indians
2012,499,lan,141,Toronto Blue Jays
2012,70,mde,,
2012,71,mdw,,
2012,443,peo,112,Chicago Cubs
2012,565,qcs,138,St. Louis Cardinals
2012,550,sou,109,Arizona Diamondbacks
2012,44,tbm,,
2012,582,wmi,116,Detroit Tigers
2012,572,wis,158,Milwaukee Brewers
2012,573,ash,115,Colorado Rockies
2012,478,aug,137,San Francisco Giants
2012,233,crd,147,New York Yankees
2012,548,del,110,Baltimore Orioles
2012,477,gbo,146,Miami Marlins
2012,428,cap,111,Boston Red Sox
2012,563,hag,120,Washington Nationals
2012,448,hic,140,Texas Rangers
2012,487,kan,145,Chicago White Sox
2012,427,lwd,143,Philadelphia Phillies
2012,495,lex,117,Houston Astros
2012,432,rom,144,Atlanta Braves
2012,74,sna,,
2012,75,ssa,,
2012,543,sav,121,New York Mets
2012,45,tbs,,
2012,525,wva,134,Pittsburgh Pirates
2012,488,abe,110,Baltimore Orioles
2012,458,aub,120,Washington Nationals
2012,511,bat,138,St. Louis Cardinals
2012,453,bro,121,New York Mets
2012,571,con,116,Detroit Tigers
2012,537,hvr,139,Tampa Bay Rays
2012,489,jam,146,Miami Marlins
2012,558,low,111,Boston Red Sox
2012,545,mvs,114,Cleveland Indians
2012,78,npa,,
2012,79,npn,,
2012,1174,stc,134,Pittsburgh Pirates
2012,586,sta,147,New York Yankees
2012,46,tbp,,
2012,577,trc,117,Houston Astros
2012,462,ver,133,Oakland Athletics
2012,449,wpt,143,Philadelphia Phillies
2012,480,boi,112,Chicago Cubs
2012,461,eug,135,San Diego Padres
2012,403,eve,136,Seattle Mariners
2012,578,skv,137,San Francisco Giants
2012,486,spo,140,Texas Rangers
2012,47,tbr,,
2012,460,tri,115,Colorado Rockies
2012,435,van,141,Toronto Blue Jays
2012,419,yak,109,Arizona Diamondbacks
2012,513,bil,113,Cincinnati Reds
2012,4364,gjr,115,Colorado Rockies
2012,581,grf,145,Chicago White Sox
2012,433,hel,158,Milwaukee Brewers
2012,444,ida,118,Kansas City Royals
2012,518,mis,109,Arizona Diamondbacks
2012,530,ogd,119,Los Angeles Dodgers
2012,519,ore,108,Los Angeles Angels
2012,50,tbp,,
2012,517,blu,141,Toronto Blue Jays
2012,557,bri,145,Chicago White Sox
2012,483,brl,118,Kansas City Royals
2012,429,dnv,144,Atlanta Braves
2012,576,eli,142,Minnesota Twins
2012,413,gvl,117,Houston Astros
2012,438,jcy,138,St. Louis Cardinals
2012,506,kpt,121,New York Mets
2012,455,pri,139,Tampa Bay Rays
2012,425,pul,136,Seattle Mariners
2012,49,tbn,,
2012,404,ang,108,Los Angeles Angels
2012,405,ath,133,Oakland Athletics
2012,406,brr,158,Milwaukee Brewers
2012,407,cub,112,Chicago Cubs
2012,1991,dia,109,Arizona Diamondbacks
2012,2690,dod,119,Los Angeles Dodgers
2012,408,gia,137,San Francisco Giants
2012,2770,cle,114,Cleveland Indians
2012,409,mrn,136,Seattle Mariners
2012,410,pdr,135,San Diego Padres
2012,411,rng,140,Texas Rangers
2012,3430,cin,113,Cincinnati Reds
2012,412,roy,118,Kansas City Royals
2012,48,tbz,,
2012,1998,ast,117,Houston Astros
2012,1390,blj,141,Toronto Blue Jays
2012,464,bra,144,Atlanta Braves
2012,1370,car,138,St. Louis Cardinals
2012,467,mrl,146,Miami Marlins
2012,468,mts,121,New York Mets
2012,466,nat,120,Washington Nationals
2012,599,ori,110,Baltimore Orioles
2012,469,phl,143,Philadelphia Phillies
2012,470,pir,134,Pittsburgh Pirates
2012,2003,ray,139,Tampa Bay Rays
2012,471,rsx,111,Boston Red Sox
2012,473,tgr,116,Detroit Tigers
2012,474,twi,142,Minnesota Twins
2012,475,yan,147,New York Yankees
2012,51,tbg,,
2012,2190,dsa,,
2012,600,dan,108,Los Angeles Angels
2012,601,das,117,Houston Astros
2012,602,dat,133,Oakland Athletics
2012,604,dbl,141,Toronto Blue Jays
2012,605,dbr,144,Atlanta Braves
2012,607,dbw,158,Milwaukee Brewers
2012,608,dca,138,St. Louis Cardinals
2012,609,dcu,112,Chicago Cubs
2012,2270,dch,112,Chicago Cubs
2012,610,ddi,109,Arizona Diamondbacks
2012,2412,dac,,
2012,611,ddo,119,Los Angeles Dodgers
2012,615,dgi,137,San Francisco Giants
2012,616,din,114,Cleveland Indians
2012,618,dmr,136,Seattle Mariners
2012,619,dml,146,Miami Marlins
2012,620,dme,121,New York Mets
2012,2117,met,121,New York Mets
2012,2191,dsn,,
2012,1270,dwa,120,Washington Nationals
2012,621,dor,110,Baltimore Orioles
2012,622,dpa,135,San Diego Padres
2012,623,dph,143,Philadelphia Phillies
2012,624,dpi,134,Pittsburgh Pirates
2012,4404,dpt,134,Pittsburgh Pirates
2012,625,drg,140,Texas Rangers
